100003533010443,Sky  Perrier,https://www.facebook.com/sky.perrier
100000249705658,張英傑,https://www.facebook.com/profile.php?id=100000249705658
100001220632907,潘偉祥,https://www.facebook.com/weixiangp
100002659866128,劉和靄,https://www.facebook.com/nu.l.xiang
100002191028135,張嘎豪,https://www.facebook.com/mctobcr
100000132217145,瓊瑩,https://www.facebook.com/qiongying.cai.9
100000281052847,Kuan Wen Ding,https://www.facebook.com/kuanwen.ding
100004009075041,盧思堯,https://www.facebook.com/lsyseeyou
100000737118167,沈思安,https://www.facebook.com/chen.s.an.96
100002978541215,張佩如,https://www.facebook.com/lulu.chang.357
100002110306701,林娠羽,https://www.facebook.com/profile.php?id=100002110306701
100002233887990,徐瑋志,https://www.facebook.com/profile.php?id=100002233887990
100000402751322,張翊翔,https://www.facebook.com/hu.x.zhang
1401052978,張聖苹,https://www.facebook.com/pin.yun.1
100000536405548,陸妤旻,https://www.facebook.com/profile.php?id=100000536405548
100001489817759,Daasda Sadad,https://www.facebook.com/profile.php?id=100001489817759
100000195482983,曾小雲,https://www.facebook.com/profile.php?id=100000195482983
100002050162737,林佩彣,https://www.facebook.com/profile.php?id=100002050162737
100000351611546,謝育倫,https://www.facebook.com/xie.y.lun
100002055744150,Sheng Yu,https://www.facebook.com/profile.php?id=100002055744150
1443531921,Yan Lui,https://www.facebook.com/yan.lui.165
100000364592165,郭哲銘,https://www.facebook.com/profile.php?id=100000364592165
100000304210616,林品惠,https://www.facebook.com/pinhui.lin1
100002629270989,蕭雅文,https://www.facebook.com/profile.php?id=100002629270989
1384534223,LiMitsugi,https://www.facebook.com/mitsugi.li
100000424741025,陳暉達,https://www.facebook.com/profile.php?id=100000424741025
100001234665748,郭政緯,https://www.facebook.com/profile.php?id=100001234665748
100000553129874,葛承樺,https://www.facebook.com/profile.php?id=100000553129874
100002360743489,林祐溱,https://www.facebook.com/profile.php?id=100002360743489
100000232698785,Ru Wan Jiang,https://www.facebook.com/ru.jiang
100000818352028,梁智堯,https://www.facebook.com/silence.liang
100002072955538,陳柏瑞,https://www.facebook.com/profile.php?id=100002072955538
100002228839470,張詠晴,https://www.facebook.com/profile.php?id=100002228839470
100003137859608,熱咖啡,https://www.facebook.com/hen.le.148
100002323782166,曾亮勳,https://www.facebook.com/profile.php?id=100002323782166
100002280007214,李欣恬,https://www.facebook.com/profile.php?id=100002280007214
100000284298045,王威閎,https://www.facebook.com/profile.php?id=100000284298045
100001425712022,周冠辰,https://www.facebook.com/profile.php?id=100001425712022
100000202981841,蔡侑芳,https://www.facebook.com/han.han.39
100001076240656,方聖翔,https://www.facebook.com/iilovmmtw
100000230387028,吉米,https://www.facebook.com/profile.php?id=100000230387028
100000384083547,張育綺,https://www.facebook.com/yuchi820224
100000272338047,黃媺媛,https://www.facebook.com/profile.php?id=100000272338047
100002163384532,林家卉,https://www.facebook.com/profile.php?id=100002163384532
100002009421505,陳建存,https://www.facebook.com/profile.php?id=100002009421505
556002932,Shandy Leung,https://www.facebook.com/leung.shandy
100004090811452,Lin Jia Shin,https://www.facebook.com/profile.php?id=100004090811452
100000468546166,又來,https://www.facebook.com/MDF021
100002464284795,李佳蓉,https://www.facebook.com/profile.php?id=100002464284795
1519587780,許育胤,https://www.facebook.com/xu.ying.58
100000582733260,郭禮翔,https://www.facebook.com/profile.php?id=100000582733260
100001351342810,亞金,https://www.facebook.com/ke.li.5686322
100000394310052,鄭宇伸,https://www.facebook.com/profile.php?id=100000394310052
