100004927231094,119812294761445
100004927231094,403615969797257
100004927231094,237337546442061
100004927231094,374488279306900
100004927231094,328527447312208
100004927231094,755632587791064
100004927231094,1511096155841274
100004927231094,620162491351370
100004927231094,125589104150196
100004927231094,210075939061283
100004927231094,198740506944213
100004927231094,157588627024
100004927231094,742274845850609
100004927231094,778111398913895
100004927231094,1456505354584068
100004927231094,1522912321264882
100004927231094,662629537145183
100004927231094,345762310362
100004927231094,1598386600387846
100004927231094,1493400670920594
100004927231094,1439061922999764
100004927231094,323823124365445
100004927231094,356276077870883
100004927231094,322788691227944
100004927231094,432339403500238
100004927231094,149137295112195
100004927231094,756535177722721
100004927231094,344831468887127
100004927231094,1453081541624375
100004927231094,188901421209360
100004927231094,486536068034010
100004927231094,453653555524
100004927231094,345696634893
100004927231094,213743848646588
100004927231094,217856221581471
100004927231094,1439971936246524
100004927231094,373473852782707
100004927231094,609860055733766
100004927231094,761870613900500
100004927231094,147353978666111
100004927231094,125362940821294
100004927231094,101812789887020
100004927231094,734168719935677
100004927231094,525148147552355
100004927231094,10150145806225128
100004927231094,1613874718838955
100004927231094,131565171484
100004927231094,178824799630
100004927231094,1429877577292541
100004927231094,163125670396075
100004927231094,1518762021676736
100004927231094,146402569169
100004927231094,530425670401256
100004927231094,116682808354586
100004927231094,1480825425469712
100004927231094,712029228843200
100004927231094,539396482846092
100004927231094,1439545279617074
100004927231094,396681310379844
100004927231094,212706635527675
100004927231094,175563585798598
100004927231094,567142386718194
100004927231094,298870870228241
100004927231094,415768165112090
100004927231094,471134216298631
100004927231094,139337756192169
100004927231094,603277903097333
100004927231094,514534631994307
100004927231094,242591905800160
100004927231094,259517076934
100004927231094,413394952139847
100004927231094,304713939545349
100004927231094,551003141621632
100004927231094,577799485603264
100004927231094,584987724883000
100004927231094,595859977157383
100004927231094,182033035146508
100004927231094,369764823124724
100004927231094,638611602828127
100004927231094,113385212038427
100004927231094,681557575223527
100004927231094,1411976595723018
100004927231094,550337671681957
100004927231094,169978936222
100004927231094,108922589166594
100004927231094,103698057761
100004927231094,150320561668206
100004927231094,219376541599436
100004927231094,272610272888712
100004927231094,161539683910044
100004927231094,163001683761727
100004927231094,139804299367609
100004927231094,221875364650507
100004927231094,118940628129079
100004927231094,457857434308395
100004927231094,344616042301121
100004927231094,139463216100011
100004927231094,108096985986769
100004927231094,409949805772747
100004927231094,259676987509228
100004927231094,263024217162784
100004927231094,273172706164483
100004927231094,690077084372486
100004927231094,171749146254957
100004927231094,615444821826421
100004927231094,352303254888120
100004927231094,202052523150869
100004927231094,176093942436654
100004927231094,214078028650203
100004927231094,103535443014809
100004927231094,336632576427840
100004927231094,365640306859085
100004927231094,109056135781639
100004927231094,210039589030294
100004927231094,101724796624101
100004927231094,143044361825
100004927231094,132432786781905
100004927231094,106949306015306
100004927231094,116251515113831
100004927231094,408696862540757
100004927231094,206413799760
100004927231094,168901100153
100004927231094,161456652556
100004927231094,492424770878546
100004927231094,139660752234
100004927231094,663396050358555
100004927231094,149284071834925
100004927231094,685123408210824
100004927231094,632916500076189
100004927231094,161717710557854
100004927231094,581349075293497
100004927231094,215180681939965
100004927231094,285564184927688
100004927231094,138911079475966
100004927231094,270439116400431
100004927231094,210653265711548
100004927231094,168646289501
100004927231094,209453975779492
100004927231094,147135416894
100004927231094,100639426653043
100004927231094,248909521802702
100004927231094,116552921696389
100004927231094,146652782068898
100004927231094,279904295433796
100004927231094,143289285701193
100004927231094,90420602485
100004927231094,122355981186846
100004927231094,169949969984
100004927231094,158838894166016
100004927231094,117785915035514
100004927231094,101295464012
100004927231094,150316448322262
100004927231094,218478128288107
100004927231094,163188077139925
100004927231094,705954912782438
100004927231094,247506228702128
100004927231094,167683966633866
100004927231094,660205813997878
100004927231094,244605879022566
100004927231094,61424417087
100004927231094,306005232818259
100004927231094,137420409779538
100004927231094,249307078540550
100004927231094,245717175444430
100004927231094,670715299629765
100004927231094,153782801316039
100004927231094,130297048172
100004927231094,179663418728712
100004927231094,198012650228730
100004927231094,87357434509
100004927231094,173157736183364
100004927231094,126329800729534
100004927231094,149774695095054
100004927231094,181277903896
100004927231094,119415724800754
100004927231094,232299780280608
100004927231094,179725412174463
100004927231094,235476739942441
100004927231094,382258118477886
100004927231094,419709104753917
100004927231094,130101820337727
100004927231094,458880074224335
100004927231094,222996997267
100004927231094,636515039705731
100004927231094,1381492572124009
100004927231094,570583793004929
100004927231094,1398199103733504
100004927231094,175764511829
100004927231094,140039371905
100004927231094,189610851202604
100004927231094,414062265302035
100004927231094,160037177395558
100004927231094,144883758888218
100004927231094,230134660393770
100004927231094,114903418528977
100004927231094,199413454941
100004927231094,116441588638
100004927231094,167055246666108
100004927231094,1431777083731206
100004927231094,223331777771376
100004927231094,243953719031833
100004927231094,172567952914757
100004927231094,200189726832457
100004927231094,236072709749687
100004927231094,217697771745438
100004927231094,819641798063691
100004927231094,1407473366183559
100004927231094,547935461909421
100004927231094,251045801657128
100004927231094,690979834247544
100004927231094,130381860390343
100004927231094,644524365606332
100004927231094,263041240417132
100004927231094,614475771976803
100004927231094,223306251126694
100004927231094,601412236582696
100004927231094,240627079458562
100004927231094,142897025765098
100004927231094,523361937737470
100004927231094,596987380337900
100004927231094,186509581377604
100004927231094,688845494485726
100004927231094,116703051683572
100004927231094,187211880305
100004927231094,370645733696
100004927231094,235653509807317
100004927231094,91531374187
100004927231094,108887732538742
100004927231094,62302331567
100004927231094,14348428790
100004927231094,101512403258225
100004927231094,328716580524808
100004927231094,106154352764107
100004927231094,191291027580569
100004927231094,166031436789071
100004927231094,190535000969069
100004927231094,104399084666
100004927231094,312236362211285
100004927231094,610324208992412
100004927231094,441522409303278
100004927231094,121993884490898
100004927231094,453491751398841
100004927231094,561802873842519
100004927231094,586374968113698
100004927231094,109175399243629
100004927231094,268272410001357
100004927231094,620019564728440
100004927231094,382744395157744
100004927231094,681142648564996
100004927231094,397357867677
100004927231094,1410861195805693
100004927231094,1379935365592923
100004927231094,153926788148548
100004927231094,1403900049873916
100004927231094,532351546833162
100004927231094,478984538787333
100004927231094,1479202892297585
100004927231094,202049373155305
100004927231094,483236075061896
100004927231094,157031544484485
100004927231094,126058507533423
100004927231094,374256989353004
100004927231094,195343324004681
100004927231094,229873383841887
100004927231094,262993840382078
100004927231094,1409559485973275
100004927231094,1398960477002302
100004927231094,375966635863
100004927231094,114179501937423
100004927231094,55400187961
100004927231094,144113468960842
100004927231094,286909024679
100004927231094,163235577023
100004927231094,230629204953
100004927231094,142202202476455
100004927231094,111856148831280
100004927231094,224511202885
100004927231094,139990058238
100004927231094,423479104404410
100004927231094,314358635362669
100004927231094,122097927820136
100004927231094,522182471144028
100004927231094,373805796513
100004927231094,110348872344592
100004927231094,109876629191782
100004927231094,134865363213511
100004927231094,151978328328413
100004927231094,240368294218
100004927231094,227425600692112
100004927231094,148020378605815
100004927231094,423932854376122
100004927231094,138404772848271
100004927231094,631717980206850
100004927231094,538545662899855
100004927231094,142270299186126
100004927231094,1436340869937957
100004927231094,253903964769708
100004927231094,345776752201736
100004927231094,123331251061107
100004927231094,130246043693610
100004927231094,663849356981506
100004927231094,187771374709377
100004927231094,233368288259
100004927231094,586316261416145
100004927231094,1398019183804849
100004927231094,179535728753578
100004927231094,200630890126593
100004927231094,633229940082738
100004927231094,479910348699559
100004927231094,631238640265868
100004927231094,573848519356156
100004927231094,111968402192158
100004927231094,669023456445181
100004927231094,289102039175
100004927231094,214551815239466
100004927231094,510712722380427
100004927231094,215881415267084
100004927231094,143620615705529
100004927231094,336252460131
100004927231094,116810512464
100004927231094,122152121162647
100004927231094,195219211705
100004927231094,218934571456673
100004927231094,222325181198217
100004927231094,397602236982040
100004927231094,163653633268
100004927231094,205736761592
100004927231094,182659601778
100004927231094,165657216962209
100004927231094,742965602394027
100004927231094,550969094983347
100004927231094,521805307835488
100004927231094,144432205705933
100004927231094,1402805966648555
100004927231094,607499902657444
100004927231094,334197106611572
100004927231094,478269652212723
100004927231094,133330983348816
100004927231094,116607828498066
100004927231094,262683127084776
100004927231094,303568186376013
100004927231094,420440927982173
100004927231094,125065024186080
100004927231094,355196511355
100004927231094,541491982542527
100004927231094,180013702044400
100004927231094,425764727556180
100004927231094,188721827941567
100004927231094,332180746233
100004927231094,733471856693490
100004927231094,116626231878301
100004927231094,114408138623539
100004927231094,115266555162342
100004927231094,133510771199
100004927231094,148790451255
100004927231094,316138248929
100004927231094,250243091678239
100004927231094,267309952320
100004927231094,196522087053917
100004927231094,159799940727927
100004927231094,234828090033549
100004927231094,267769733258209
100004927231094,513540782035268
100004927231094,120495888044644
100004927231094,648534005168390
100004927231094,410398942379190
100004927231094,111483627098
100004927231094,152803568246072
100004927231094,539725586125088
100004927231094,124826307538917
100004927231094,24477581226
100004927231094,166099476778371
100004927231094,152132204955830
100004927231094,106923742665451
100004927231094,264280103736138
100004927231094,295673513915401
100004927231094,209532362506416
100004927231094,388478601759
100004927231094,231493620648
100004927231094,966834633455024
100004927231094,143501931492
100004927231094,159283080837093
100004927231094,198653540190704
100004927231094,115288585214164
100004927231094,782187735129888
100004927231094,398225156976383
100004927231094,557291670987334
100004927231094,450811805027774
100004927231094,237160506469609
100004927231094,180896788657603
100004927231094,6466223654
100004927231094,1398008300456487
100004927231094,477620382364054
100004927231094,237302809750054
100004927231094,656485177723970
100004927231094,355889097809271
100004927231094,122418034441965
100004927231094,372858399503276
100004927231094,186082574813741
100004927231094,207502079379065
100004927231094,100686060059534
100004927231094,141877778469
100004927231094,156359197808
100004927231094,205435256149736
100004927231094,207682572590840
100004927231094,786635151361516
100004927231094,148513668543221
